content,label,rating
Good rustic vibe. Interesting but narrow tap selection. Good and service was pretty good. Played the footy = good.,-1,0
I should love this bar. I love booze and I love nostalgia. But the general lack of patrons actually makes me uneasy.  I've often stopped in for a last drink of the night on my way home and there really isn't much of a scene.  Why isn't this place more fun?,-1,0
"I went here with some friends for dinner on a Friday night. Typical bar-type food, nothing too special. I like the simplified menu variety of beer available. It's apparently the 3rd oldest bar in the city which makes you appreciate the charming atmosphere. Great location and friendly service.",-1,0
"If you are looking for a bustling place, with lots of people to mingle with, this space isn't really for you. If you are looking for charming place with the odd character propped up at the bar, this may just become your local. There will never be a line up as it's usually quite empty so you are sure to get a cozy booth or table in mere moments.   The atmosphere is dark and mysterious and reminds me of a classic old hollywood film. The food there isn't your average pub food but quite tasty. (I really enjoy the crab cakes and the fries and Garlic Sauce)   If you need a space to meet up for pre-drinks or to catch up with friends, I would highly suggest this joint.",-1,0
"I absolutely love attending the classes and most of the instructors are great.   However, as for the machinery and free weights, it's a really cramped space. The stretching area is equally as awkward because it's somewhat of a tiny platform by the cardio machines.   I disapprove of any self-identifying health facility promoting tanning services, but Goodlife's marketing is especially bunk. They're currently using the advertising, ""looking to build a base tan?"" -- a concept which has repeatedly been discredited by scientific skincare studies.",-1,0
"(3.5/5) A good gym and connected underground to st clair station so its a comfortable trek in the cold.  Lots of machinery and services (juice bar and saw someone getting massage on site), clean and has friendly staff. However,  if you've been to one of the newer and bigger stand alone goodlife gyms, you will be a bit underwhelmed. The facility is tucked away underground and therefore smaller in comparison to its stand alone counter parts.  The machinery is in good working order but noticeably older.  When the group exercise room is in use there is only a small floor space available for stretching,  individual yoga or mat work, but this seems to be fairly common throughout the goodlife universe.",-1,0
"Took the BODYCOMBAT class.  Actual gym is right at Yonge/St. Clair and can only be accessed by street.  Not sure if actually can enter from underground where the subway is.  The gym itself is partitioned with treadmills, elliptical and cardio machines in a separate area as where the circuit machines and weights.  The fitness studio is of an average size.  There are TVs to each side of where the instructor teaches.  The floors do need to be updated.  Otherwise the condition of the mats and weights were standard wear and tear.    The woman's change room are decent and there are many.  I do like the there were coat racks and like all the other locations the benches are small.  The lockers are the smaller ones.  Didn't use the hair dryers but this location did have deodorant and hair spray available for use.  Overall, not the best but decent.",-1,0
"Very good pizza - EXCELLENT SERVICE - Friendly and attentive staff.  Large meat's pizza (8 slices) was $21.00 - good but expensive.  Papa John's is around $11.00 for the exact same thing.  For me, it's great for date night - but not to feed my 18, 20 and 22 year old sons.",-1,0
I love their pizza! But last time I was there  the pizza had a different taste. Not sure if it was just an off night for them or their experimenting with new stuff. Hope next time is better.,-1,0
"The show was at our hotel, the Westgate Resort, so it was super convenient to hit while we were in Vegas. ***Definitely buy tickets online! We saved almost $30 per ticket in the VIP area just by getting them night-of on Vegas.Com.***  It was a fun show, ranging from classic burlesque performances to amazing pole performances, but I was hoping it would run longer. There were 5 numbers, and it lasted about an hour or so. Fun show for a night out!",-1,0
"S L O W employees. The few times I have been here there has been 1 employee working behind the counter and the line moved at snail speed. Don't go here if you're in a hurry. Maybe they're properly staffed in the mornings...both times I went it was late afternoon. I'd rather go to 92nd St or another one that's nearby.   I will say, that both times I went here my drinks tasted awesome so I haven't completely written off this location.",-1,0
"7/22/11  Came in to redeem my complimentary birthday drink- chose a large Very Berry Refresher, a green coffee-based black raspberry drink rehydrated from a mix.  I enjoyed it very much, but I doubt I'll order it again, now that I know it's a rehydrated mix drink...    Service was very friendly, and the two women there were very patient w/ my questions about the new Refreshers.  I appreciate the free birthday drink, and I will continue to come here once in awhile for hot or iced black coffees!  :)",-1,0
"So another day, another Starbucks.  This time the adventure took me from my usual iced espresso to a more exotic and unique flavor....the venti iced coffee with not one, but two pumps of classic syrup.  To finish it off I added some half and half on the top.  Note to everyone obsessed with using ""skim"" or non fat milk- when hitting ice, you do need the small fat content so the milk doesn't become watery.  So yes, it might be a whole 20 to 30 calories more but will make the drink taste so much better.  Loved it, and probably will try it again.  Place of course was great with the service being positive and uber friendly!",-1,0
"I've been to this Starbuck's a few times now. It's conveniently located in the AJ's shopping plaza, near a dentist, salon/spa, and Flo's. It does not have a drive-thru but there's plenty of parking in the morning. (In the afternoon it's a madhouse due to the lunch rush at Flo's.) The employees have always been nice and courteous. I've never had to wait very long for my drink, which is nice when I'm in a hurry in the morning. They do have plenty of seating both inside and out, so that's a plus. I usually see folks enjoying the outdoor seating with their dogs or while still wearing their workout clothes. Overall, it's another Starbucks. Same items and service you experience and expect at any other Starbucks.",-1,0
Need more tables inside... There's one big one but that should be swapped for a few little ones to make it more comfortable! Otherwise everything is great. Nice barista. Fast service.,-1,0
"This place can be hit or miss, especially in the mornings. If Corbin is working (strawberry blonde barrista), you'll be assured to have your drink ready by the time you finish paying. Yes, he's that quick. Other barristas I've had there have made me wait so long that I actually asked for my money back.   I think it's a training starbucks, so it's very likely you'll get a trainee. If you're patient, you'll be rewarded. They're all very nice and friendly.  As if you need recommendations for what to get, I like their vanilla lattes, and their protein boxes.",-1,0
This is one of the worst experience with Starbucks.,-1,0
"I'm from the Bay Area.  Starbucks is no Peet's (the best coffee in my book) but, you know, it's available.  Be sure to REGISTER your Starbucks Card!  Free drink on your birthday, free refills after 5 purchases, and when you hit Gold, free purchase every 12.  They have a couple special touches; the free downloads and apps for your iPhone, the Starbucks app which tracks your rewards.  The breakfast sandwiches are good, and if you have to pick up a quick lunch to go, their little grab and go options are doable.",-1,0
"Okay. Wal Mart. What can I say? I guess I can say I frequent this particular Wal Mart the most out of any Wal Mart in Las Vegas. I've been in a lot of Wal Marts. They don't differ much. Unless you count the Wal Mart in Seward, Nebraska which has a claim to fame: it's the smallest ""super"" Wal Mart (groceries included) in the United States. Woo hoo, right?   Like I said, Wal Mart is Wal Mart. There will always be trashtastic people and cheap goods. Cheap groceries and that icky feeling that slimes it's way down your back as you enter, knowing you're contributing to the evilness of the Wal Mart Empire.  However, Wal Mart has a few redeeming factors, which I will list here:  #1 Deli Pizzas. Seriously, I'm not even joking. The pizzas found in their deli section are delicious. They're the take and bake kind and they're better than Pizza Hut or Dominos. In fact, they're better than most frozen pizzas.   #2 Nordicware Bakeware. Nordicware has become my favorite bakeware. It's sturdy, tough, and heavy, AND it is MADE IN THE USA. I try my best to keep my purchases on the USA side. But beware - some things Nordicware items are now made in China (mostly plastic things). So just read those labels!  #3 Anchor, Sterilite, and Pyrex - Also all brands made in the USA for the most part. Again, check the label to make sure!  #4 If you're in a pinch, there's always a Wal Mart. Is that a good thing? Maybe not, since it's an obvious sign of the monopolized times. BUT, somehow, someway it is also helpful.  That's Wal Mart. Oh yes, this one is quite ghetto. But one could PROBABLY say that about ANY Wal Mart.",-1,0
"Well, as always To many customers and not enough cashiers. But when you finally get to the register, the cashier is always hospitable and friendly. I like this one because its not as Ghetto as some of the other walmarts.",-1,0
Security is below average. Unfriendly staff. The bulb im looking for they dont have in stock. They told me to come back in a month. They cant even order it for you. So i ended up just buying online. Other than that just do groceries here.,-1,0
There is one good thing about this Walmart which is why I give 3 stars. The people watching here is top notch!!!!,-1,0
"This Walmart is huge and cheap, like your mama... ha ha ha, just kidding.  But seriously, it's a pretty good place to go when you need to get something and you don't want to spend a lot of money.  The customers can be pretty darn ghetto at this location, but then again, I'm guessing that most Walmarts are built in areas that are more... urban.  I am tempted to give this place two stars, but the deals are so good that it earns an additional star.  Again, go here if you're looking to save a buck on whatever you're getting.",-1,0
"We have been going to Bucky for 5 years. Their grooming is 5 star material; their customer service skills are more like 1 or 2 stars. Our dog has very thick hair and takes a while to bathe and groom. In the past we were always charged $85; today when we went to pick our dog up we were unexpectedly told it would be $100. There is a small sign saying prices are subject to change and that if it takes two people they reserve the right to charge $10-$15 more. I think this is fair; however, I feel since we have been loyal customers for so long and they had groomed our dog so many times, they should have either warned us last time we were in that there would be an upcharge next time or alerted us of the upcharge when we dropped him off--we probably would have understood, no sweat off our backs. However telling us upon pick up it would be $100 instead of $85 was poor customer service. Bucky Adams are excellent groomers, unfortunately we will be moving on elsewhere.",-1,0
"This update is for the bar area.  This place is a favorite of mine when I am in the area. Not for the quality or prices, but for the atmosphere and convienance.  The beer is always cold, the vodka martini is good but they gotcha by the cohonas for the bill over all.   Today I went for the ""royal treatment"" and ordered the 17.00 wings dish. Thankfully I can expense it, but it is pricey. But,    I will say the wings were just as I like them crispy hot and tender with a side of veggies and some fries.. check the picture.   I like this place because its simply, it's comfortable and quiet at most times. (Talking about the bar itself) I am not looking to pickup or chat up anyone I am looking to sit at the bar watch TV and enjoy a bit of relaxation being stuck on the road without my sweetie.  This place makes me feel welcome and comfortable. I wish the prices were a bit better, but as I said the convienance and other factors make me always stay here to rather than drive to any of the numerous other joints in the area.  The staff are mostly long timers that are friendly and very proffesional. Just don't ever order the butter chicken",-1,0
"First off this is a dine in experience and only one visit. I had the Turkey and cheese sandwich. For about 8$ for lunch. Not a bad value at all. I was stuffed. I was served quickly and really enjoyed the sandwich. To dine in it is hot. Not sit there and sweat like crazy hot but still warm. A customer actually said ""wow it's actually a little cooler in here today"" while I was eating.  Seats are uncomfortable. No restroom. My plate was obviously a little old and had some pizza sauce stains in the cut marks. Good food and good service +++ atmosphere and comfort --",-1,0
"I usually love this place, but I just ordered 20 wings and not only did it take way longer than I was told, but there are 20 drumsticks and that's it. All drumsticks! Who does that!?",-1,0
"Let's be realistic, this place will deliver, maybe later than excepted by an hour or so maybe for more than expected by a few bucks and may not be open as late as they claim by 20 min or so. If you're hungry go ahead and give them a try for their specials. The quality is general and typical. Not a problem if you're not in a hurry and just ordering pizza and wings",-1,0
"I'm back in AZ again this week and just had some pretty dang good pizza. 12 of us filtered into this place and they handled that pretty well. you order at the counter, prices are decent, calzones are gigantic, the pizza was huge, and my sandwich was good. the beer was flowing like wine.   i'm sleepy  and boring",-1,0
"I was raised on New York pizza and taught my kids how to make it themselves because almost anywhere else it's just not worth the time and money. Times have changed (a little) and there are pizzerias outside that tri-state region where a decent pizza can be had. Bruno's is a solid OK and well above most here in Arizona. If you know anything about pizza, you know the simpler the better. A margherita pizza is pretty much the starting place but most pizza throwers have no idea what you're talking about or at least have no idea how to make one. We stick with Bruno's cheese pizzas. We're not regular feeders on this type fare but maybe once a month...",-1,0
*Pizza is about Arizona average or a bit above. I liked the crust   *Great lunch deal though- 2 slices and drink for 4.99  *Advice- please turn off politics on TV for those who want a relaxing lunch.,-1,0
Bruno's Love the pizza guys...But your chicken parm dinner not so hot...you are not suppose to use chicken nuggets..it should be a chicken breast..stick to whacha know...PIZZA!!,-1,0
"Stopped in on Thursday night for Karaoke. It was moderately busy when we arrived with a couple of large groups. We seated ourselves and waited a little bit before our waitress came to greet us. We ordered our drinks and they were brought out in a timely manner. The menu is filled with typical bar food selections and many other yummy offers. The food is very good. We ordered the honey bbq wings. They were very good. The decor is modern divey. There is Karaoke Tuesday, Thursday Friday and Saturday. The noise level can get loud depending on the type of music being sung/played and how busy it is. This place is A-ok in my book and we will be back.",-1,0
"November 2015  I went with a few people who are frequent flyers of this place.  The waitress was friendly, quick to refill orders, and took the time to chat it up for a bit.  The food was the quintessential bar food you get any ""dive"" bars - so don't expect much.  I got the Pollo Arizona which come on a potato hamburger bun, grilled chicken, one slice of melted Monterrey jack cheese, a tablespoon of green chilis, 2 tomato slices, a large leaf of lettuce, and mayo.  Not sure why it is called that, since it's not very southwestern.  I wish there was a southwestern sauce, or something to add spice/flavor to it.  The side salad was good, but the Italian dressing seemed watered down.  There is shuffleboard, darts, and TVs galore.",-1,0
"Came back here after almost 3 years. The food is still good, the service has improved, the karaoke is still great. We'll return periodically to see if this holds true.",-1,0
"Despite the fact that it's almost literally a hole in the wall, and I'm consistently younger than everyone by 40 years, it has pretty good food. Also, if you happen to luck out and get Melisa (Meh-Lisa) as your waitress, then you'll be set. She kicks ass! However, there is a blond waitress (Missy?) who is absolutely terrible and pays no attention. If you get her you should probably just walk out. Tasty otherwise!",-1,0
"Really enjoyed their chicken. Eat it with the spicy habanero sauce and honey. On top of thick cut TX toast, yummy. Though I will admit... it's a bit pricey.   The venue itself is big and airy, and I like the idea they're going for. The open concert floor is pretty big, and good for a small-medium sized show. But not sure if that would distract from the bowling or the bowling distracts from the concert, because it shares the same space.   I went on a Friday night, with no particular band that I recognized playing... the bowling area was full, the patio and side table area were busy. The side beer pong/game area was empty and the concert floor was pretty empty too. I appreciate it not being crazy crowded, but I'm thinking the size and emptiness of the place when there's not a particularly popular band playing sorta takes away from the atmosphere. I enjoy live music but want a cozier feel.   The service was decent. Nice, and  they checked on us regularly. I don't really need too much. Keep in mind the chicken can take a while to come out, but they usually warn you. Just good to know that going into it.   Great possibilities here.. will need to check it out another time to see how it grows.",-1,0
"The hard part was getting into the venue. Such a process and time consuming. This particular night was Tuesday Blends. Showcase of dancers and last night was their award ceremony. Congrats Jabbawockeez!  We had a large party of 15 people.  Got quickly sat for dinner. Decent view of the stage which is great for enjoying the show while you eat.  Drinks came quickly.  Dining area wasn't busy. Time definitely passed. Just under an hour before we received our food. The bright side was they got our orders correct, wasn't necessary to ask for anything additional, and they kept the drinks flowing.   Pork sliders - tender meat, crunchy pickles, decent taste (nothing I would particularly crave again) portion of 3 was great for me and my small appetite  Mac n cheese - great portion, shredded chicken, good flavor (I would order this in the future)  BLT - soooo much bacon, a bit overwhelming  Chicken wings - I don't prefer bbq flavor. It has very strong bbq flavor as if it came off the grill.  The table really really enjoyed these.      After dinner We preceded upstairs to join our friends.  They are extremely strict about the VIP area.  One of us didn't have. a wristband. Though our group was directly involved in the evenings event, security really gave us a hard time.  We had a few obstacles to overcome. It's overall a great venue that I always enjoy with all of my friends.",-1,0
"Great venue for concerts, this is my 3rd time visiting Brooklyn Bowl but my 1st time actually having a meal here.  Prices are comparable to all other establishments on the strip.  Overall it is a 4-star rating, but the food on the other...yeaaa.  Went to a show with friends, split the fee for the reserved couch area, $300 for the couch on a Friday night?  You cannot beat that, a super amazing deal, the $300 is a food/beverage credit.  So, if you have friends like mines, then eating and drinking up $300 of worth of stuff is an easy task.  As a group, we ordered (scale rating 1 - 5): - Baked Mac & Cheese baked in a small casserole dish, underneath a crunchy layer of cheese is creamy spiral noodles.  Even though the noodles were cooked perfectly and it had the right ratio of creamy-ness to noodle was great, it lacked flavor for me.  My favorite part of the dish was the 'cheese crust', cheese broiled into that bubbly goodness, once cool it's like a gooey, crunch, chewy cheese Chip. YASSSSSSS and please, cheese chips all day.  Rate: 3   - Rock -n- Roll Fries I would and will order these everytime I come here, this is the American version of Poutine.  Shortstring fries, smothered in house gravy,melted on top a mix of provolone and cheese, sprinkled with some kind of cajun spice.  You know it's good when you wipe you finger along the bottom of the plate to sop up what is left of the gravy.  Yes I did and it was finger licking good.  Despite the french fries being slathered in gravy, there is still a light crisp to the french fry when you bite into it.  It is enough to share with 4, but I'm telling you, you may want to order 2 orders...1 for the group and 1 for you. Rate: 5 (HELLS YA THIS IS A STRONG 5)  - Really Sloppy Joe in my Homer Simpson voice ""mmmmm, really sloppy joe"", this was a surprise to me.  I liked a lot better than I thought I would.  The mac&cheese may have been lacking flavor for me, but the Sloppy Joe was a PARTY OF FLAVORS!  Piled high, spilling over, packed between a sesame seed bun.  Sweet and tangy beef, diced onions and green peppers, not too WET to where it looks like soup with a side order of bread, nor too DRY to where it meat is crumbly like taco meat on a bun.  that is a TORTA, I did not order a Torta, I ordered a REALLY SLOPPY JOE and it was just right.  Now take some Rock -n- Roll and break a piece of sloppy joe off, put fries on top of and/or inside of bun (choose your pleasure) and E-N-J-O-Y.  It is total UMAMI! Rate: 5  - Chicken Wings for me, not my favorite. breaded wings, it was crunchy but not seasoned.  A little salt and pepper...um, no. Maybe some Lawry's seasoning salt?  Have the dipping and hot sauces near by.  When you're drinking though, it doesn't matter, buuuuutttttt.....if you stack some Rock -n- Roll on top, man U-M-A-M-I Rate: 1 (3 if you stack it rock -n- roll fries)  - Chick & Tots refer tot he comment above   Overall, I like the vibe here.  Cool, laid back, and very affordable especially on a Friday.  Grab 5 of your friends and have a BIG PEOPLE bowling night.  It is totally worth it, Friday night on the strip, about 4-5 drinks per person + food, shoe rental and unlimited bowling...C'mon, go check Brooklyn Bowl and treat yourself to a VIP night of fun",-1,0
They are new and are still working the bugs out.  Hours posted outside differ from website. (see photo)  Taxi drop off is NOT available at the time of this review.   Standing room only to view the concert.  The mixed drink I tried was expensive and not drinkable. I had to toss it out as it tasted like gasoline. I asked for something top self and they didn't carry it.  Sound was good.  Place was kept clean as people were dropping drinks and the workers were quick to clean up.,-1,0
Venue is very nice! But stop advertising concert start times more than 2 hrs before the actual start in order to get ppl into spend money before the show and then when the show starts charge an arm and a leg! for drinks! Beautifully breaded Chicken with NO flavor at all did not even have salt n pepper! Maybe I had a bad Bach?,-1,0
"Fun bowling venue! Good for groups and parties. Food is delish and unlike other places, it has couches!",-1,0
"Other than the High Roller, this is probably the biggest landmark on the LINQ Promenade and it certainly is a huge place once you get up the escalators inside.  Brooklyn Bowl is a House of Blues meets Lucky Strike in my opinion, although the menu is heavily soul food influenced.  I'll admit it. The main reason I came in the first time was for the fried chicken dinner and it was extremely filling.  The chicken itself was good, but I'm not sure it was worthy of some of the lofty praise that I've heard on TV and here on Yelp. And I even dipped some of that chicken in a mixture of honey and hot sauce that was the in-house recommendation to add even more flavor.  I might even argue that the collard greens were the best thing on my plate. They were simply sensational. No complaints on my mashed potatoes and gravy either.  There was even a second trip back down the promenade to try the Chicken Muffaleta (Never saw that anywhere else on a menu), but Brooklyn Bowl was sadly closed entirely that night for a private event.   While I didn't bowl or attend a concert, I would certainly do either here and think it would be very enjoyable.  They have an afternoon Happy Hour and another starting at midnight with half-priced drafts and appetizer specials. And if you find a young lady named Angela working one of the bars, stop right there, sit down and enjoy her sweet smile and excellent service.  Not that I had one, but PBR drafts are way overpriced at Brooklyn Bowl. Honestly, if you're going to ask for over $6 for that beer...there really is no reason to even have it on tap.   And just as I was finishing dinner, they started up karaoke and I honestly couldn't pay my check fast enough. While I dislike karaoke anywhere, the volume here was way too loud considering I was sitting nowhere near where they were doing it.",-1,0
Amazing sound system. Beer prices are horrible. $6 for a PBR and $8 for a Shinerbock.,-1,0
"Service was fantastic. Chicken good. Only bad thing is management can spend a few bucks for window shades. Blazing blinding sun comes in early evening this time of year. Most tables suffer, the poor staff bakes. Crazy that they can't install roller blinds.",-1,0
"The venue was fun and the food was pretty good but the service was below average. Bo, our server did not seem to pay any attention to us and getting anything (food order, water, check, etc) took forever!! I would probably come back for a concert but most likely not to eat.",-1,0
"A great place to see a band and still able to eat. But if you stood in the back, it was hard to see the band as the stage is not very high. The bowling alley was a nice fit, for while you wait, along with the restaurant. But the food at the restaurant was lower than mediocre, the wings were super fried but the amount of sauce used on them were over powering and made them soggy. Along with having to wait twenty minutes to be seated and then having our order taken, I should of just ate pizza from the place down the street and fought the cold then come in here and pay too much for bad wings and overpriced beer. But the three stars is for the atmosphere, loud music and being inside.",-1,0
"I want to love Pita Jungle - it's close to my house, reasonably priced and fairly healthy - but I don't.  The food is just ok.  I am sad it's not better. Service friendly and fast - just not spectacular flavors.",-1,0
"Their beef gyro's are delicious!  Great portions for what you pay.  And their falafel is really good too.  Not a great portion it seems for an order of hummus, we got like one piece of pita.  Just didn't seem to be much there.  We always do carryout, and either the bartender is really nice and funny, or just werent very friendly.",-1,0
"Man I wish I was cool enough to work at Pita Jungle. Here we go....really good food, service...needs serious help. I have been to 3 Pita Jungle locations, and every location, same story. They hire only one type of person. The art school drop out that thinks they are so cool they shouldn't have to get you drinks. It's such a shame. The food is really good and semi healthy, however the staff is such a buzz kill.  My last visit, my waiter was either stoned or drunk, i couldn't tell. He looked annoyed he even had to say hi let alone attempt to get our order right. After F* up our order twice, he sat in the corner gabbing with another server about how hungover he was and couldn't wait to be off.  My girlfriend spent several minutes trying to flag someone down for our check, but no one could be bothered. I guess when you have drinking stories to share--who cares about getting paid? If they would hire new staff and adopt the mantra ""care about our customers"" then maybe I would go back...",-1,0
"Let me preface this with a simple statement: I absolutely LOVE the food from Pita Jungle!  That being said, there are a few things that irk me about Pita Jungle.  First, the music is very loud. I'm noticing this is a common theme with the new wave of restaurants that are opening. I have asked a couple of times if the music can be turned down, but the reply I hear over and over (at multiple locations, mind you) is that the music is at ""company standard"" and that I can sit outside. This is rude, considering it is the middle of the summer in Phoenix.  Second (and this is a personal problem), I really, really wish there were french fries. I know this sounds silly, but they really do taste amazing with hummus. Oh well, the personal battle ensues.  Third, most of the people that are hired are pretty snobby and incompetent. This sounds rude, but I was in the customer service industry for a long time. I know I have high standards, but I minimally expect people to do their jobs.  Anyway, I eat here all the time. I just get the food To-Go :)",-1,0
"Good place to stop for a healthy meal! Service was good, hummus was good, and the pizza was okay.  Not my favorite type of pizza, but I was sharing a meal and everyone else enjoyed it.  They have great Pitas and a small, but good, selection of beer on tap. Worth stopping in if you are in the area for lunch or dinner!",-1,0
"My friends love this place more than any other in Phoenix.  This time we went and ate a sampler platter, falafel, and iced tea (they have several flavors-excellent!).  We didn't order an actual entree, but the platter was filling and tasty.  Pita Jungle still isn't my favorite place in town, but if I stick to the basics they'll be satisfying.",-1,0
"If you are looking for authentic Greek food or even an authentic tasting gyro, skip Pita Jungle and hit one of the many mom and pop Greek restaurant's around Phoenix. The food is descent, but because of the crowds that flock to the Jungle, food is usually cold by the time it reaches the table. I had previously been to a different Pita Jungle (Chandler area) and remembered the food to be tastier, but it too had the same problem with slow service.  Today I visited with my husband, because he has heard mixed things about the Jungle and wanted to decide for himself. To say the least, he was not pleased with his first. We were sandwiched between two other couples in an attempt to maximize seating in an already over crowded restaurant. We heard the couple to our left complain multiple times that the glasses and silverware were dirty. After about 15 minutes the waiter finally appeared to take the drink order and attempted to flee before we even gave our food order.  On a positive note, the prices are cheap, and the beer and wine selection is commendable. I was happy to end the meal with something yummy after the all-too-cold falafel.....pistachio ice cream/baklava plate. Next time, if we feel the need to stop by the Jungle, it will be for beverages and dessert only. Try to hit this place up during off hours as well for a more enjoyable dining environment.",-1,0
"I like pita jungle just like anyone else, but I think it is given too much cred.  The Fake Mediterranean stuff like the lavosh pizza are good, but I can't really say that anything else is anything but adequate.  Falafel is ok there.  The most bangin thing is the red pepper hummus, but I would just buy it to go, cause to me, the pitas taste like they bought them at fry's.  Salads are huge here, if you're into those for a meal.  Other than that it's just doing what it's supposed to, nothing above and beyond.  I usually find that it's very crowded there too.  I would rather hit up Haji's.",-1,0
"The food is great here, and they are pretty big meals. I always enjoy the food and love having the left overs for lunch the next day. I have been here often but have never had a very good experience with the staff. They are always very short with us and don't seem to enjoy serving. However the food is very good so I will keep going back.",-1,0
First time visiting  this location.  The food  was decent. Not great . Had the hummus with pita. Tried their lentils  soup . This was flavorless.  Tried their yellow fin tuna salad and phili cheese steak . Service was attentive,-1,0
"This location is a lot more pleasant to dine at then it's Scottsdale location.  The Scottsdale location is always busy with Scottsdale's finest soccer moms. Screw that.   Pita jungle is a decent place if you are looking for food that is a bit healthier. Lots of vegetarian and light fare is offered here.  I always get the same thing, because I am a meat eater. The Gyro pita with a side of the Garlic roasted potatoes. I am disappointed that they use the preformed fabricated gyro meat for this pita. Would like to see them use the fresh shaved meat. But by judging the clientele, I'm sure it's one of the least popular pitas.   Service is always adequate. Great spot to grab a pita and iced tea and hang out.",-1,0
"Please,  please,  please change back your iced tea!! Admit that you made a mistake with this change and go back.  We used to come here at least once per week, sometimes twice per week - now maybe once per month.  All due to the HORRIBLE chemically tasting iced tea.  Even when we do come our bill now will always be $6 - $12 less since we only order water now.  (Good for us,  bad for you)   Saving a few cents per glass isn't worth losing loyal customers.  Every visit I ask,  as the universal answer is ""the owner decided to change it.""  I'm reply,  I have to say,  ""tell your owner he is an idiot.""  Seriously though,  this is a really bad business decision.",-1,0
"*Dinner* I went to Brooklyn Bowl for dinner and to watch college basketball. Brooklyn Bowl was busy after opening in the evening. Brooklyn Bowl has a dining section,bowling alley, and music venue inside. I sat at a window seat in the dining area (good view outside by The Linq). I ordered 8 pc chicken wings and fries. The chicken wings and fries were average (IMO). I expected more from Brooklyn Bowl chicken after reading reviews. I'm born in the South,I have high expectations for fried chicken. Our waitress was decent. Brooklyn Bowl has a cool ambience and a lot of televisions (very lively). I only ate here, next time I would come back to bowl or check out the music venue. Brooklyn Bowl is a cool place to check out in Las Vegas.",-1,0
"Fun place...Fried chicken was the bomb.  Ribs had good flavor but not very meaty.  Knish was yummy....  Bread pudding was ehhhh...  Very good service though, super nice.",-1,0
"Was here as part of a private group event so not sure how they operate for individual guests.  I did not bowl, but they have lanes.  They also have pool tables.  The menu looked interesting and I heard rave reviews about the fried chicken, they did not offer that to us.  They had a DJ.  It is located next to the new ferris wheel attraction, shopping and many other bars/restaurants.  I agree with another reviewer who says it is a House of Blues meets Lucky Strike.  They have concerts as well.  It is two stories and very large . . . should not have to wait and they have plenty of bars.  Enjoy!",-1,0
"I want to start by saying that Brooklyn Bowl is amazing as a concert venue. Although the opening band was so fun, we were hungry, having not eaten before, so we went to the restaurant to eat before the main act. It was awesome that we could be seated and still listen to the music.   Our server was amazing and friendly, but we waited at least 15 minutes before anyone took our drink order. I had to stop a manager and ask who our waitress/waiter was because no one had introduced themselves yet.  The food was amazing - fried chicken is a MUST! Also, their main shake with Nutella and a shot of bourbon (that's how it's listed!).   We had a great time, and would probably eat there again, but the service was a little sub-par. She didn't check in on us much, which was noticeable because there were a few times we needed something and didn't know where she'd went.",-1,0
"Ambiance was good.  I would not recommend for a romantic date hard to hear one another with music playing but good for a fun spontaneous date.  Food was okay over prices. Paid $20 for 4 pieces of chicken, the greens were disgusting.  The veggie sandwich was a little dry i had to remove one bun in order to enjoy it a little more. I asked for sauce but they just had ranch and bbq (dumbs down on that)  Staff was friendly and the ambiance was relax and nice.   I would return but not foe the food maybe for a drink",-1,0
"Not too shabby. They do have an excellent binder available behind the counter with allergies and even a menu outlining which items are vegan or can be made vegan.  I went with the Spicy Japanese Noodles which just had a hint of spice. i did enjoy the thick Udon noodles with mushrooms, broccoli, and carrots. The mushrooms and broccoli seemed a little sparse, they were all just small pieces mixed in. The tofu i added to the dish was done well, but again didn't seem to get a ton. Overall, it's a good place to meet someone working at the hospital for lunch.",-1,0
"I really love the atmosphere of this place!  Was here last week for lunch and the menu has something for everyone, even tofu is an option for your bowl!!  YUM!  The concept is a bowl of noodles and you can pick how you want them, Italian, Asian etc etc. with add-ons like chicken or meatballs etc.    I got the Spicy Asian Chicken bowl and my noodles were over done and the sauce was like peanut butter mixed with water...weird texture and flavor.  BUT my friend got the chicken pad thai and he couldnt finish it so I polished it off for him.....delicious!!!     I will go again and try more things on the menu because why would I just go here for pad thai when I can get the best pad thai in Charlotte at the Thai House??  I wish I could give 3 and a half stars because even though it is a little pricey (16 bucks for two people WITH a bogo coupon???), the portions are pretty large, you could easily split a noodle bowl with someone.  All in all NBN is rounding off at A-OK!  :-D",-1,0
"This place is as the name suggest 'nothing but noodles'.  They offer several pasta dishes with different sauces and you have the choice to add meat to some dishes and others already have meat.  The combinations are nothing special and somewhat overpowering sauces.  The beauty of this place is that they sponsor many fundraisers for area schools, ETES being one and 25% of proceeds go to that particular school during that time which is great reason to support this place.",-1,0
"I wish I could have gone 2.5 instead of three.    The cashier/order taker was being trained and was slow and didn't speak great English and didn't know how to count change.  The cooking of the food was slow as well.  Maybe I just expected it to be faster than it really is.  Staff were friendly.  The Beef Stroganoff is a bit bland, but I like things sauce-y, so I added some creamy marscapone to it when I got home & it really brightened up.  It could use a little more meat in the noodles, but the noodles weren't overcooked, which was good since I had to drive them home.  I just wanted some noodles without fuss, so this fit the bill for this evening.  Relatively easy to get in and out of except for the construction they are doing on Hawthorne, so you have to go around the block to get there... you can cut across Torrence from 4th (I think it's 4th).  Mangia!",-1,0
